"cellid","date","filenames","xy","trap","time","yfpmean","area","yfpmean5by5","yfpsd5by5","yfpmax5by5","num5by5","strain","replabel","maxminusmean"
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,12,0.00317312257931324,425,0.00317922027623732,7.56485933027988e-06,0.00320134279392691,249,"yTY160a",1,2.21225176895903e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,13,0.00317545631207392,425,0.00317717838623893,8.16756340787426e-06,0.00319829098954757,249,"yTY160a",1,2.11126033086402e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,14,0.00318041100624273,425,0.00318400511330437,1.48418186499413e-05,0.00320866712443732,249,"yTY160a",1,2.466201113295e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,15,0.00317412787957938,425,0.00317925459371629,9.65657591254498e-06,0.00320317387655451,249,"yTY160a",1,2.39192828382201e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,16,0.00317743100902525,425,0.00318264467038828,8.90064781034015e-06,0.00320500495918212,249,"yTY160a",1,2.23602887938399e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,17,0.00318820208330527,425,0.00319290069410165,1.05366701897117e-05,0.00321538109407187,249,"yTY160a",1,2.24803999702198e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,18,0.00319114617694181,425,0.00319867828681017,1.34860831029152e-05,0.00322636758983749,249,"yTY160a",1,2.76893030273198e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,19,0.00317876770825851,443,0.00318301139368876,1.2189461495161e-05,0.00321416037232013,267,"yTY160a",1,3.11489786313703e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,20,0.00317670102357725,443,0.00318253133457292,9.61993740772936e-06,0.00320256351567865,267,"yTY160a",1,2.00321811057299e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,21,0.00317525434430036,443,0.00317536473777199,9.08197706814034e-06,0.00320195315480278,267,"yTY160a",1,2.65884170307898e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,22,0.00317256765421471,443,0.00317651916564583,9.22604323460888e-06,0.00319829098954757,267,"yTY160a",1,2.17718239017401e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,23,0.00317666657883256,443,0.00318013789698103,1.10897242529756e-05,0.00320195315480278,267,"yTY160a",1,2.18152578217502e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,24,0.00318259107491886,443,0.00318654097118817,1.54488513579819e-05,0.00322148470283055,267,"yTY160a",1,3.49437316423799e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,25,0.00317945660315227,443,0.00318520594964694,1.11641477371874e-05,0.00320988784618906,267,"yTY160a",1,2.468189654212e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,26,0.00318093772717385,443,0.00318586203043861,1.05775720454994e-05,0.00321171892881666,267,"yTY160a",1,2.58568983780498e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,27,0.00318117884038666,443,0.0031861752118618,1.29623042880684e-05,0.00320927748531319,267,"yTY160a",1,2.31022734513901e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,28,0.00317794103438601,443,0.00318180210191598,1.40704842845488e-05,0.003214770733196,267,"yTY160a",1,3.296863128002e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,29,0.00317422100195972,443,0.00317702208471958,7.31425646370364e-06,0.00319279774166476,267,"yTY160a",1,1.57756569451797e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,30,0.00318252218542948,443,0.00318697073839664,1.11519998552121e-05,0.003214770733196,267,"yTY160a",1,2.77999947993599e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,31,0.00319185671123988,443,0.0031961398675094,1.13231421491039e-05,0.00322148470283055,267,"yTY160a",1,2.534483532115e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,32,0.00318079994819509,443,0.00318683815064083,1.05787884193159e-05,0.00321904325932708,267,"yTY160a",1,3.22051086862501e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,33,0.00317645991036443,443,0.00318374977032886,1.27636363569654e-05,0.0032129396505684,267,"yTY160a",1,2.91898802395399e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,34,0.00317783770015194,443,0.0031808808456127,9.51138909197338e-06,0.0032111085679408,267,"yTY160a",1,3.02277223281e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,35,0.0031824877406848,443,0.00318776855092727,1.33318831055657e-05,0.00323247119859617,267,"yTY160a",1,4.47026476689e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,36,0.00317449655991723,443,0.00317668832933427,1.07365839192042e-05,0.00320378423743038,267,"yTY160a",1,2.709590809611e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,37,0.00318193662476979,443,0.00318823718006417,1.04471952199547e-05,0.00320866712443732,267,"yTY160a",1,2.04299443731498e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,38,0.00317904326621602,443,0.00318537739933117,1.47178798178295e-05,0.00321904325932708,267,"yTY160a",1,3.366585999591e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,39,0.00317866437402445,443,0.00318329942915828,1.30623859241377e-05,0.00321110856794079,267,"yTY160a",1,2.780913878251e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,40,0.00318486442806825,443,0.00318792628463677,1.48741334965193e-05,0.00321782253757534,267,"yTY160a",1,2.989625293857e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,41,0.00318460555428396,448,0.00319061269510914,1.40649870582352e-05,0.00322392614633402,269,"yTY160a",1,3.331345122488e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,42,0.00318031395437551,448,0.00318616999401268,1.32086839490711e-05,0.003214770733196,269,"yTY160a",1,2.86007391833202e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,43,0.00317714634491928,448,0.00317985309929738,8.35757261633391e-06,0.00319645990691997,269,"yTY160a",1,1.66068076225901e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,44,0.00318654699233778,448,0.00319303144861723,1.14209707356044e-05,0.00322331578545815,269,"yTY160a",1,3.028433684092e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,45,0.00317153958719533,444,0.0031727783587362,1.06626993564532e-05,0.00320256351567865,269,"yTY160a",1,2.978515694245e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,46,0.00318044068330174,444,0.0031820857948433,9.25437114254391e-06,0.00320439459830625,269,"yTY160a",1,2.23088034629502e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,47,0.00317638535766253,444,0.00317786772470115,9.87595404989773e-06,0.00320805676356146,269,"yTY160a",1,3.01890388603103e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,48,0.00317397965601215,444,0.00317858926655441,1.29263317760111e-05,0.00320744640268559,269,"yTY160a",1,2.88571361311799e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,49,0.0031881228094695,452,0.00319190464008904,1.19320225685993e-05,0.00322392614633402,272,"yTY160a",1,3.20215062449801e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,50,0.00318488195526135,452,0.00319006009361859,1.33811717297128e-05,0.00323308155947204,272,"yTY160a",1,4.30214658534499e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,51,0.00318491571415935,452,0.0031900354099067,1.54002968449869e-05,0.00322758831158923,272,"yTY160a",1,3.755290168253e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,52,0.00317943425860884,464,0.00318379598581018,1.06129702490826e-05,0.00321171892881666,286,"yTY160a",1,2.79229430064799e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,2,0.00317703763066024,391,0.00318252993922483,8.74790421275785e-06,0.00320439459830625,231,"yTY160a",1,2.186465908142e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,3,0.00317254968304357,391,0.00317614096693978,7.12065073077496e-06,0.00319707026779583,231,"yTY160a",1,2.092930085605e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,4,0.0031766083487143,391,0.00317950719964911,9.37103769632804e-06,0.00320256351567865,231,"yTY160a",1,2.30563160295398e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,5,0.00318226706527446,391,0.00318722522613573,1.1303045992019e-05,0.00321171892881666,231,"yTY160a",1,2.44937026809299e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,6,0.00317672542560865,391,0.00318224193344358,9.70621345242222e-06,0.00320744640268559,231,"yTY160a",1,2.52044692420099e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,7,0.00318164265517127,391,0.0031853360139009,9.03612825143914e-06,0.00320988784618906,231,"yTY160a",1,2.45518322881601e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,8,0.00317843853013145,388,0.00318542254774802,1.34989693396807e-05,0.00321599145494774,228,"yTY160a",1,3.05689071997202e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,9,0.0031822139582296,388,0.00318297842722317,8.58665121607947e-06,0.00320500495918212,228,"yTY160a",1,2.20265319589501e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,10,0.00318264655936584,388,0.0031884850602129,1.1913150012021e-05,0.00322087434195468,228,"yTY160a",1,3.23892817417804e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,11,0.00317686543509055,388,0.00318186210930546,1.01414857579461e-05,0.00320622568093385,228,"yTY160a",1,2.43635716283904e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,12,0.00318166337496528,388,0.0031866352384356,1.08127295390546e-05,0.00321232928969253,228,"yTY160a",1,2.56940512569298e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,13,0.00318610736845582,388,0.00319102287648625,1.18201474903475e-05,0.00322331578545815,228,"yTY160a",1,3.22929089719001e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,14,0.00318858499314523,388,0.00319556578177725,1.09581309433863e-05,0.00322331578545815,228,"yTY160a",1,2.77500036808998e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,15,0.00318543880306344,388,0.00319100413733655,9.78333134352266e-06,0.00322148470283055,228,"yTY160a",1,3.0480565494e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,16,0.00318709055285638,388,0.00319337062424123,1.10237131658503e-05,0.003214770733196,228,"yTY160a",1,2.14001089547701e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,17,0.00318406234490265,388,0.00318979947771313,1.07187009081304e-05,0.00321538109407187,228,"yTY160a",1,2.55816163587399e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,18,0.00318996145130601,388,0.00319512942729143,1.13739937677918e-05,0.00322026398107881,228,"yTY160a",1,2.51345537873797e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,19,0.00319330427826792,388,0.00319919849979722,1.12091265689187e-05,0.00322331578545815,228,"yTY160a",1,2.411728566093e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,20,0.00318744449924058,388,0.00319456457577911,1.35226592868784e-05,0.00322575722896162,228,"yTY160a",1,3.119265318251e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,21,0.00318465225554299,388,0.00318852789255507,8.87950586619965e-06,0.00321355001144427,228,"yTY160a",1,2.50221188892001e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,22,0.00318083750006881,388,0.00318384310513065,1.09386148526701e-05,0.00320805676356146,228,"yTY160a",1,2.42136584308102e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,23,0.00317812391112327,388,0.00318268127784939,1.03441942111329e-05,0.00320927748531319,228,"yTY160a",1,2.65962074638003e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,24,0.00317997229779632,388,0.00318347099915808,8.15169337792995e-06,0.00320439459830625,228,"yTY160a",1,2.09235991481703e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,25,0.00318775911824876,388,0.00319480818472518,1.22336274831965e-05,0.00322087434195468,228,"yTY160a",1,2.60661572295002e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,26,0.00318866364789727,388,0.00319508391792788,1.0891923878007e-05,0.00322453650720989,228,"yTY160a",1,2.945258928201e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,27,0.00319558526607722,388,0.00319970981088182,9.52208317094398e-06,0.00322148470283055,228,"yTY160a",1,2.17748919487302e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,28,0.0031913379094668,388,0.00319719876482233,1.11726791927277e-05,0.00322758831158923,228,"yTY160a",1,3.03895467669e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,29,0.00318488821979912,388,0.00319118885181214,1.09347475433895e-05,0.00321599145494774,228,"yTY160a",1,2.48026031356e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,30,0.00318882095740136,388,0.00319724695120727,1.22931516924309e-05,0.00322636758983749,228,"yTY160a",1,2.912063863022e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,31,0.00319015808818613,388,0.00319372934510687,1.110600899575e-05,0.00322087434195468,228,"yTY160a",1,2.71449968478102e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,32,0.00318402301752663,388,0.00318946752706134,1.10001226962093e-05,0.00322026398107881,228,"yTY160a",1,3.07964540174699e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,33,0.00318276454149391,388,0.00319060526115013,1.35192359449184e-05,0.00321904325932708,228,"yTY160a",1,2.843799817695e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,34,0.00318020826205245,388,0.00318391003066528,1.18561277161186e-05,0.00321110856794079,228,"yTY160a",1,2.71985372755101e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,35,0.00319161320109895,388,0.0031991288972412,1.1726210958764e-05,0.00322331578545815,228,"yTY160a",1,2.41868882169499e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,36,0.0031818600118454,388,0.00318684672312505,9.08232172797485e-06,0.00321049820706493,228,"yTY160a",1,2.36514839398799e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,37,0.00318571409469559,388,0.00319032149688327,9.03390221470364e-06,0.00321049820706493,228,"yTY160a",1,2.01767101816598e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,38,0.00318618602320786,388,0.00319232658590093,1.22185147448681e-05,0.00321416037232013,228,"yTY160a",1,2.18337864192003e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,39,0.00318359041639038,388,0.00318962011728031,1.16410890008788e-05,0.00321355001144427,228,"yTY160a",1,2.39298941639601e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,40,0.0031836297437664,388,0.00318900975640444,1.25057437575677e-05,0.00321721217669947,228,"yTY160a",1,2.82024202950299e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,41,0.00318420629617688,421,0.00319112588361347,1.50335956740383e-05,0.00321782253757534,253,"yTY160a",1,2.669665396187e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,42,0.00317880583474551,421,0.00318598727228699,1.40573307941236e-05,0.00321843289845121,253,"yTY160a",1,3.24456261642197e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,43,0.0031788420794531,421,0.00318349757891191,1.10615769855357e-05,0.00321232928969253,253,"yTY160a",1,2.88317107806197e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,44,0.00319344869661312,421,0.0031974707417302,1.20569162718478e-05,0.00323430228122377,253,"yTY160a",1,3.68315394935702e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,45,0.00317695735465826,421,0.00317968101406755,9.93827787523506e-06,0.00320378423743038,253,"yTY160a",1,2.41032233628301e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,46,0.00317963946302015,421,0.00318559644832695,1.04912370395439e-05,0.00320683604180972,253,"yTY160a",1,2.123959348277e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,47,0.00317474642749508,421,0.00317952178949124,1.45966614227092e-05,0.00320622568093385,253,"yTY160a",1,2.67038914426102e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,48,0.00317815343000883,421,0.00318397042765369,1.46656507118781e-05,0.00322758831158923,253,"yTY160a",1,4.36178839355399e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,49,0.00317855212179236,421,0.00318345174153388,1.00692905757122e-05,0.00321171892881666,253,"yTY160a",1,2.82671872827798e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,50,0.00318308271024149,421,0.00318771703018421,1.12131390855214e-05,0.00321721217669947,253,"yTY160a",1,2.949514651526e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,51,0.00318511241386671,421,0.00318921760119129,1.36270233001899e-05,0.00321782253757534,253,"yTY160a",1,2.86049363840499e-05
"3_12_19 24 4","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,4,52,0.00318646614941107,423,0.00319016886450649,1.14311822463166e-05,0.00321171892881666,254,"yTY160a",1,2.155006431017e-05
"3_12_19 24 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,7,2,0.00320791314923771,425,0.00321787022201877,1.58107441184429e-05,0.00325200274662394,256,"yTY160a",1,3.41325246051702e-05
"3_12_19 24 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,7,3,0.00321143170016919,425,0.00321904087510491,1.45371848895708e-05,0.00324834058136873,256,"yTY160a",1,2.929970626382e-05
"3_12_19 24 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,7,4,0.00322554180747601,425,0.00324352922102693,4.37479422107497e-05,0.00334111543450065,256,"yTY160a",1,9.75862134737198e-05
